Unternehmensname Latin alphabet,Bilanzsumme,Jahr,Zahlungsmittel,ROA,Eigenkapital,Kurzfristige_Verbindlichkeiten,Langfristige_Verbindlichkeiten,EK_Quote,Umsatz,Zinsschock,ABS,Zinswende_Dummy,Cash_Ratio,Groesse_Log_Bilanzsumme,Leverage,Leverage_exante,Liquidity_exante,STDebtShare,STDebtShare_exante
RIGI BAHNEN AG,82.6423,2023,2.8547,6.229,44.599,16.0537,21.9896,53.966,34.4517,-20.407,44.581,1,0.0345428430718893,4.41452165598266,0.4603368976904079,0.4392556271671681,0.0835104722245802,0.421984948729474,0.4922659113595096
RIGI BAHNEN AG,83.6368,2024,4.5399,8.213,50.9208,11.181,21.535,60.883,37.0879,-33.391,50.823,1,0.0542811298375834,4.426483614622409,0.3911675243433513,0.4392556271671681,0.0835104722245802,0.341759383787749,0.4922659113595096
ROCHE HOLDING AG,76819.0,2016,10220.0,16.932,26402.0,22600.0,27817.0,34.369,50576.0,-0.44,2.84,0,0.1330400031242271,11.249207284371794,0.6563089860581367,0.6151372728287938,0.1492179244914428,0.4482614990975266,0.5084300984538257
ROCHE HOLDING AG,76676.0,2017,12848.0,15.974,29007.0,22160.0,25509.0,37.831,53299.0,-0.775,0.775,0,0.1675622098179352,11.24734403095805,0.6216938807449528,0.6151372728287938,0.1492179244914428,0.4648723489059976,0.5084300984538257
ROCHE HOLDING AG,78517.0,2018,13128.0,18.019,30366.0,23033.0,25118.0,38.674,56846.0,-0.04,0.72,0,0.1671994599895564,11.271070440834212,0.6132557280588917,0.6151372728287938,0.1492179244914428,0.4783493593071795,0.5084300984538257
ROCHE HOLDING AG,83091.0,2019,11876.0,19.995,35867.0,24119.0,23105.0,43.166,61466.0,1.6,2.0,0,0.1429276335583877,11.32769167172922,0.568340734856964,0.6151372728287938,0.1492179244914428,0.5107360664069117,0.5084300984538257
ROCHE HOLDING AG,86138.0,2020,12343.0,20.856,39773.0,25401.0,20964.0,46.174,58323.0,3.62,4.9,0,0.143293320021361,11.363705940321378,0.538264180733242,0.6151372728287938,0.1492179244914428,0.5478485926884503,0.5084300984538257
ROCHE HOLDING AG,92317.0,2021,13043.0,18.846,28345.0,38416.0,25556.0,30.704,62801.0,0.25,0.25,0,0.1412849204371892,11.432983585546689,0.6929601265205758,0.6151372728287938,0.1492179244914428,0.6005127243168886,0.5084300984538257
ROCHE HOLDING AG,88151.0,2022,9773.0,18.522,32015.0,27239.0,28897.0,36.318,63281.0,22.6,64.6,1,0.1108665812072466,11.38680653206116,0.6368163719072955,0.6151372728287938,0.1492179244914428,0.4852322930027077,0.5084300984538257
ROCHE HOLDING AG,90468.0,2023,10530.0,15.562,33263.0,24824.0,32381.0,36.768,58716.0,-20.407,44.581,1,0.1163947473139673,11.412751475999702,0.632323031348101,0.6151372728287938,0.1492179244914428,0.4339480814614107,0.5084300984538257
ROCHE HOLDING AG,101801.0,2024,17343.0,11.584,36161.0,27023.0,38617.0,35.521,60495.0,-33.391,50.823,1,0.1703617842653804,11.530775206233024,0.6447873792988281,0.6151372728287938,0.1492179244914428,0.4116849482023156,0.5084300984538257
ROMANDE ENERGIE HOLDING SA,2175.497,2016,264.19,5.777,1720.86,135.496,319.141,79.102,536.55,-0.44,2.84,0,0.1214389171761671,7.685012423166449,0.2089807524441541,0.1633514940018939,0.102053245493945,0.2980311765210486,0.392893489882148
ROMANDE ENERGIE HOLDING SA,2201.581,2017,229.778,3.441,1850.115,104.612,246.854,84.036,492.753,-0.775,0.775,0,0.104369541706619,7.696931017614576,0.1596425477872492,0.1633514940018939,0.102053245493945,0.297644722391355,0.392893489882148
ROMANDE ENERGIE HOLDING SA,2224.95,2018,296.973,2.983,1884.093,124.6,216.257,84.68,541.408,-0.04,0.72,0,0.1334740106519247,7.707489722437731,0.1531975999460662,0.1633514940018939,0.102053245493945,0.3655491892494507,0.392893489882148
ROMANDE ENERGIE HOLDING SA,2220.589,2019,304.658,2.066,1902.357,205.543,112.689,85.669,483.276,1.6,2.0,0,0.1371969328858244,7.705527754991756,0.1433097254827435,0.1633514940018939,0.102053245493945,0.6458904195681139,0.392893489882148
ROMANDE ENERGIE HOLDING SA,2274.204,2020,139.296,4.137,1929.526,124.453,220.225,84.844,517.669,3.62,4.9,0,0.0612504419128626,7.729385380049334,0.1515598424767523,0.1633514940018939,0.102053245493945,0.3610703323101562,0.392893489882148
ROMANDE ENERGIE HOLDING SA,2288.878,2021,124.949,1.889,1914.833,145.569,228.476,83.658,569.578,0.25,0.25,0,0.0545896286302721,7.735817020148584,0.1634184958743978,0.1633514940018939,0.102053245493945,0.3891750992527637,0.392893489882148
ROMANDE ENERGIE HOLDING SA,2445.487,2022,201.077,2.52,1930.202,180.62,334.665,78.929,674.785,22.6,64.6,1,0.0822237043173813,7.801999564078961,0.2107085418977897,0.1633514940018939,0.102053245493945,0.3505244670425104,0.392893489882148
ROMANDE ENERGIE HOLDING SA,2633.797,2023,115.716,8.922,2127.432,180.966,325.399,80.774,868.744,-20.407,44.581,1,0.0439350489046801,7.87618181023682,0.1922566545561408,0.1633514940018939,0.102053245493945,0.3573825205138586,0.392893489882148
ROMANDE ENERGIE HOLDING SA,2834.179,2024,215.27,1.038,2144.977,216.143,473.059,75.682,777.956,-33.391,50.823,1,0.0759549767322388,7.949507579865048,0.24317518406565,0.1633514940018939,0.102053245493945,0.3136134253818184,0.392893489882148
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,55.516,2016,0.122,0.573,40.403,4.113,11.0,72.777,8.409,-0.44,2.84,0,0.0021975646660422,4.016671267493593,0.2722278262122631,0.2297117419186235,0.0180205651675181,0.2721498048038113,0.8166784377257729
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,54.113,2017,1.062,0.848,40.675,8.438,5.0,75.167,8.002,-0.775,0.775,0,0.0196255982850701,3.9910744527346504,0.2483321937427235,0.2297117419186235,0.0180205651675181,0.6279208215508261,0.8166784377257729
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,52.434,2018,0.499,0.442,40.676,11.758,0.0,77.576,7.06,-0.04,0.72,0,0.0095167257886104,3.959555235873462,0.2242438112674981,0.2297117419186235,0.0180205651675181,1.0,0.8166784377257729
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,49.702,2019,0.312,0.473,40.679,9.023,0.0,81.846,6.872,1.6,2.0,0,0.0062774133837672,3.9060451737416098,0.1815419902619613,0.2297117419186235,0.0180205651675181,1.0,0.8166784377257729
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,52.123,2020,1.949,-0.013,40.644,11.479,0.0,77.977,7.132,3.62,4.9,0,0.037392322007559,3.953606310078289,0.2202290735375937,0.2297117419186235,0.0180205651675181,1.0,0.8166784377257729
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,52.5733,2021,1.7409,0.003,40.3923,12.181,0.0,76.83,6.5051,0.25,0.25,0,0.0331137668740596,3.9622083863061177,0.231695556489701,0.2297117419186235,0.0180205651675181,1.0,0.8166784377257729
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,53.4311,2022,1.555,0.003,40.0387,13.3924,0.0,74.935,6.3274,22.6,64.6,1,0.0291029007450716,3.9783929734425776,0.2506480308284875,0.2297117419186235,0.0180205651675181,1.0,0.8166784377257729
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,55.5484,2023,0.9983,0.003,40.0402,15.5082,0.0,72.082,10.4774,-20.407,44.581,1,0.0179717147568606,4.01725471279054,0.2791835588423789,0.2297117419186235,0.0180205651675181,1.0,0.8166784377257729
RWSG REGIONALE WASSERVERSORGUNG ST. GALLEN AG,55.3392,2024,0.8183,0.003,40.0416,15.2976,0.0,72.357,9.1777,-33.391,50.823,1,0.0147869864399919,4.013481518164662,0.2764333420071125,0.2297117419186235,0.0180205651675181,1.0,0.8166784377257729
SAASTAL BERGBAHNEN AG,63.535,2016,1.662,0.011,30.035,5.693,27.807,47.273,20.239,-0.44,2.84,0,0.0261588101046667,4.151590935156498,0.5272684347210199,0.658005430445524,0.1531526226331342,0.1699402985074626,0.4021431131160873
SAASTAL BERGBAHNEN AG,75.927,2017,4.404,0.472,30.54,20.077,25.31,40.223,27.1,-0.775,0.775,0,0.0580030819076217,4.32977235236953,0.5977715437196254,0.658005430445524,0.1531526226331342,0.4423513340824465,0.4021431131160873
SAASTAL BERGBAHNEN AG,66.728,2018,0.575,-23.981,20.461,17.161,29.106,30.663,23.851,-0.04,0.72,0,0.0086170722934899,4.20062465493931,0.6933671022659155,0.658005430445524,0.1531526226331342,0.3709123133118637,0.4021431131160873
SAASTAL BERGBAHNEN AG,69.094,2019,13.326,4.766,23.792,10.705,34.597,34.434,18.471,1.6,2.0,0,0.1928676874981909,4.235467896323449,0.6556575100587606,0.658005430445524,0.1531526226331342,0.2363030329786764,0.4021431131160873
SAASTAL BERGBAHNEN AG,4.104,2020,2.168,-1.291,0.17,3.393,0.541,4.142,9.698,3.62,4.9,0,0.5282651072124757,1.4119621078684683,0.9585769980506822,0.658005430445524,0.1531526226331342,0.8624809354346721,0.4021431131160873
SAASTAL BERGBAHNEN AG,59.093,2021,6.205,5.904,28.637,10.077,20.379,48.461,24.699,0.25,0.25,0,0.10500397678236,4.079112474080676,0.5153909938571405,0.658005430445524,0.1531526226331342,0.3308707643814026,0.4021431131160873
SAASTAL BERGBAHNEN AG,60.466,2022,4.837,12.409,34.715,9.78,15.971,57.412,29.376,22.6,64.6,1,0.0799953692984487,4.102081223593823,0.4258756987397876,0.658005430445524,0.1531526226331342,0.3797910760747156,0.4021431131160873
SAASTAL BERGBAHNEN AG,63.534,2023,4.835,8.427,38.043,8.854,16.637,59.878,28.146,-20.407,44.581,1,0.0761009852992098,4.151575195676372,0.401218245348947,0.658005430445524,0.1531526226331342,0.3473382762543642,0.4021431131160873
SAASTAL BERGBAHNEN AG,72.027,2024,3.449,4.605,39.446,11.458,21.123,54.766,27.131,-33.391,50.823,1,0.047884820969914,4.277041048721128,0.4523442597914671,0.658005430445524,0.1531526226331342,0.3516773579693686,0.4021431131160873
SAENTIS-SCHWEBEBAHN AG,46.769,2016,1.965,0.092,27.306,4.828,14.635,58.385,17.705,-0.44,2.84,0,0.0420150099424832,3.845220590281931,0.4161517244328508,0.3882338900824915,0.0418416908013227,0.2480604223398242,0.2508349498659996
SAENTIS-SCHWEBEBAHN AG,45.598,2017,2.441,0.079,27.437,2.996,15.165,60.171,4.985,-0.775,0.775,0,0.053533049695162,3.819863855909355,0.3982850125005482,0.3882338900824915,0.0418416908013227,0.1649688893783382,0.2508349498659996
SAENTIS-SCHWEBEBAHN AG,43.979,2018,2.019,0.093,27.458,3.576,12.945,62.434,19.364,-0.04,0.72,0,0.0459082744036926,3.783712247260109,0.3756565633597853,0.3882338900824915,0.0418416908013227,0.2164517886326493,0.2508349498659996
SAENTIS-SCHWEBEBAHN AG,45.681,2019,1.386,0.074,27.442,3.264,14.975,60.073,16.223,1.6,2.0,0,0.030340841925527,3.821682456526705,0.3992688426260371,0.3882338900824915,0.0418416908013227,0.178957179669938,0.2508349498659996
SAENTIS-SCHWEBEBAHN AG,44.544,2020,1.838,0.651,27.465,6.074,11.005,61.658,17.308,3.62,4.9,0,0.0412625718390804,3.7964774647119546,0.3834186422413793,0.3882338900824915,0.0418416908013227,0.3556414309971309,0.2508349498659996
SAENTIS-SCHWEBEBAHN AG,42.695,2021,1.622,0.047,27.469,5.191,10.035,64.338,17.954,0.25,0.25,0,0.0379903970019908,3.7540818173595696,0.3566225553343483,0.3882338900824915,0.0418416908013227,0.3409299881781163,0.2508349498659996
SAENTIS-SCHWEBEBAHN AG,40.8022,2022,1.8539,0.213,27.3284,5.9088,7.565,66.978,14.4904,22.6,64.6,1,0.0454362754949488,3.708736001525028,0.3302223899691683,0.3882338900824915,0.0418416908013227,0.4385399812970357,0.2508349498659996
SAENTIS-SCHWEBEBAHN AG,38.8147,2023,1.5272,0.055,27.4008,5.8189,5.595,70.594,14.0502,-20.407,44.581,1,0.0393459179125434,3.658799040857016,0.2940612706010866,0.3882338900824915,0.0418416908013227,0.5098082162976721,0.2508349498659996
SAENTIS-SCHWEBEBAHN AG,41.0255,2024,3.1327,0.114,27.3532,4.4616,9.2107,66.674,14.0422,-33.391,50.823,1,0.0763598249868983,3.714193824592318,0.3332634580931372,0.3882338900824915,0.0418416908013227,0.3263240274130907,0.2508349498659996
SCHILTHORNBAHN AG,39.376,2016,0.912,6.291,19.53,10.75,9.096,49.599,26.753,-0.44,2.84,0,0.0231613165379926,3.6731564936487,0.5040125965054856,0.500153214708202,0.0583373889071382,0.5416708656656253,0.5918081277673907
SCHILTHORNBAHN AG,38.451,2017,0.644,5.709,19.092,11.013,8.346,49.653,28.633,-0.775,0.775,0,0.016748589113417,3.6493847034157967,0.5034719513146603,0.500153214708202,0.0583373889071382,0.5688826902216023,0.5918081277673907
SCHILTHORNBAHN AG,39.311,2018,0.69,5.248,19.362,14.353,5.596,49.253,30.916,-0.04,0.72,0,0.0175523390399633,3.671504377929846,0.5074661036351148,0.500153214708202,0.0583373889071382,0.7194846859491705,0.5918081277673907
SCHILTHORNBAHN AG,46.099,2019,7.447,0.453,24.401,15.809,5.889,52.932,30.677,1.6,2.0,0,0.1615436343521551,3.8307912577933583,0.4706826612290939,0.500153214708202,0.0583373889071382,0.7285924970043322,0.5918081277673907
SCHILTHORNBAHN AG,37.207,2020,1.201,-10.78,20.088,8.517,8.602,53.99,17.323,3.62,4.9,0,0.0322788722552207,3.6164969156199738,0.4601015937861155,0.500153214708202,0.0583373889071382,0.4975173783515392,0.5918081277673907
SCHILTHORNBAHN AG,43.795,2021,4.3243,-1.722,19.4807,12.0283,12.286,44.482,18.0195,0.25,0.25,0,0.0987395821440803,3.779519655615053,0.5551843817787419,0.500153214708202,0.0583373889071382,0.4947006494120743,0.5918081277673907
SCHILTHORNBAHN AG,61.0409,2022,0.4633,1.899,20.6853,23.2696,17.086,33.888,31.6421,22.6,64.6,1,0.0075899929391604,4.111544131297386,0.6611239349354284,0.500153214708202,0.0583373889071382,0.5766139024075966,0.5918081277673907
SCHILTHORNBAHN AG,83.2819,2023,0.3601,1.538,21.9771,17.983,43.3218,26.389,32.8139,-20.407,44.581,1,0.0043238686917565,4.422231238647809,0.7361119282821358,0.500153214708202,0.0583373889071382,0.2933375526875546,0.5918081277673907
SCHILTHORNBAHN AG,115.7164,2024,0.1952,0.914,23.1416,27.433,65.1418,19.999,32.2429,-33.391,50.823,1,0.0016868827581915,4.751142370049186,0.8000145182532469,0.500153214708202,0.0583373889071382,0.2963333434152706,0.5918081277673907
SCHWEIZER ZUCKER AG,241.745,2016,98.866,0.62,103.15,18.723,119.872,42.669,226.193,-0.44,2.84,0,0.408968127572442,5.487883451596249,0.5733107199735258,0.5766527408375952,0.3601563352498527,0.1350914535156391,0.1811214770722071
SCHWEIZER ZUCKER AG,264.107,2017,108.828,2.385,104.982,32.055,127.07,39.75,246.812,-0.775,0.775,0,0.4120602634538274,5.576354324063533,0.602502016228271,0.5766527408375952,0.3601563352498527,0.2014454045561665,0.1811214770722071
SCHWEIZER ZUCKER AG,258.683,2018,104.314,0.104,109.048,21.63,128.005,42.155,249.972,-0.04,0.72,0,0.4032503102252563,5.555603373851486,0.5784492989489065,0.5766527408375952,0.3601563352498527,0.1445517425735957,0.1811214770722071
SCHWEIZER ZUCKER AG,267.223,2019,101.884,-1.51,111.576,27.961,127.686,41.754,237.601,1.6,2.0,0,0.3812695763463474,5.588083515802317,0.5824610905498403,0.5766527408375952,0.3601563352498527,0.1796436808933034,0.1811214770722071
SCHWEIZER ZUCKER AG,276.91,2020,77.208,-0.962,119.563,35.523,121.824,43.178,246.461,3.62,4.9,0,0.278819833158788,5.623692543645438,0.5682243328157163,0.5766527408375952,0.3601563352498527,0.2257621689641366,0.1811214770722071
SCHWEIZER ZUCKER AG,278.266,2021,76.96,3.078,123.837,30.922,123.507,44.503,260.508,0.25,0.25,0,0.276569900742455,5.628577490748645,0.5549689865093113,0.5766527408375952,0.3601563352498527,0.2002344119304016,0.1811214770722071
SCHWEIZER ZUCKER AG,285.561,2022,70.453,1.905,125.215,34.766,125.58,43.849,270.498,22.6,64.6,1,0.2467178641341079,5.65445566651915,0.5615122513228348,0.5766527408375952,0.3601563352498527,0.2168186297132451,0.1811214770722071
SCHWEIZER ZUCKER AG,292.949,2023,82.051,5.913,132.487,26.761,133.701,45.225,337.215,-20.407,44.581,1,0.2800862948840924,5.679998532433171,0.5477472187991765,0.5766527408375952,0.3601563352498527,0.1667746880881455,0.1811214770722071
SCHWEIZER ZUCKER AG,337.159,2024,117.949,8.213,145.406,44.986,146.767,43.127,356.589,-33.391,50.823,1,0.3498319783840858,5.820554629173999,0.5687316666617234,0.5766527408375952,0.3601563352498527,0.2346038914645403,0.1811214770722071
SCHWEIZERISCHE SUEDOSTBAHN AG,821.354,2016,40.873,0.407,62.023,44.644,714.687,7.551,155.698,-0.44,2.84,0,0.0497629523932433,6.710954198006397,0.92448688385276,0.9231517937089978,0.0369749986950267,0.0587938593314378,0.0636668144134296
SCHWEIZERISCHE SUEDOSTBAHN AG,836.588,2017,34.235,0.525,66.067,50.219,720.302,7.897,164.244,-0.775,0.775,0,0.0409221743558358,6.729331715132813,0.9210280329146486,0.9231517937089978,0.0369749986950267,0.0651753813328903,0.0636668144134296
SCHWEIZERISCHE SUEDOSTBAHN AG,969.956,2018,37.471,0.773,86.87,52.09,830.996,8.956,174.271,-0.04,0.72,0,0.0386316492706885,6.877250709643853,0.9104392364189716,0.9231517937089978,0.0369749986950267,0.0589863274924526,0.0636668144134296
SCHWEIZERISCHE SUEDOSTBAHN AG,1072.893,2019,41.038,0.253,90.532,58.694,923.667,8.438,176.445,1.6,2.0,0,0.0382498534336602,6.978114017248223,0.9156187988923404,0.9231517937089978,0.0369749986950267,0.0597478930861465,0.0636668144134296
SCHWEIZERISCHE SUEDOSTBAHN AG,1199.302,2020,25.342,-0.522,84.117,51.366,1063.819,7.014,172.962,3.62,4.9,0,0.0211306243131421,7.0894949998757415,0.9298617028905148,0.9231517937089978,0.0369749986950267,0.0460605191066953,0.0636668144134296
SCHWEIZERISCHE SUEDOSTBAHN AG,1323.6252,2021,43.8818,-0.103,82.7582,115.6946,1125.1724,6.252,226.9342,0.25,0.25,0,0.0331527384035903,7.188129614850806,0.9374761072847512,0.9231517937089978,0.0369749986950267,0.0932369061309552,0.0636668144134296
SCHWEIZERISCHE SUEDOSTBAHN AG,1268.2569,2022,15.8264,1.002,95.1805,73.6973,1099.3791,7.505,269.1585,22.6,64.6,1,0.0124788597641376,7.145398716999711,0.9249517191666768,0.9231517937089978,0.0369749986950267,0.0628239558821573,0.0636668144134296
SCHWEIZERISCHE SUEDOSTBAHN AG,1311.0972,2023,38.8202,0.855,106.7574,82.4708,1121.869,8.143,279.9072,-20.407,44.581,1,0.0296089412745294,7.178619622891757,0.9185740004631237,0.9231517937089978,0.0369749986950267,0.0684780159220844,0.0636668144134296
SCHWEIZERISCHE SUEDOSTBAHN AG,1415.2492,2024,47.9749,0.489,113.67,113.6831,1187.8961,8.032,284.897,-33.391,50.823,1,0.0338985529898197,7.255060907645456,0.9196819895746982,0.9231517937089978,0.0369749986950267,0.0873424375558552,0.0636668144134296
SE SWISS ESTATES AG,167.851,2016,0.815,-1.278,43.306,9.207,115.338,25.8,5.352,-0.44,2.84,0,0.0048554968394588,5.123076681108625,0.7419973667121434,0.737576405196132,0.0034059503227072,0.0739250873178369,0.0586001232558955
SE SWISS ESTATES AG,168.545,2017,0.667,0.511,45.237,8.094,115.214,26.84,6.082,-0.775,0.775,0,0.0039574001008632,5.127202776452164,0.7316028360378534,0.737576405196132,0.0034059503227072,0.0656405099425828,0.0586001232558955
SE SWISS ESTATES AG,169.508,2018,0.185,-0.451,39.105,7.685,122.718,23.07,6.165,-0.04,0.72,0,0.0010913939165113,5.132900123346849,0.7693029237558109,0.737576405196132,0.0034059503227072,0.0589326932662592,0.0586001232558955
SE SWISS ESTATES AG,159.374,2019,1.341,0.928,38.682,7.184,113.508,24.271,6.184,1.6,2.0,0,0.0084141704418537,5.071253641383202,0.757287888865185,0.737576405196132,0.0034059503227072,0.0595234149736519,0.0586001232558955
SE SWISS ESTATES AG,161.983,2020,0.247,2.625,43.566,6.025,112.392,26.895,5.802,3.62,4.9,0,0.0015248513732922,5.087491391454374,0.7310458504904835,0.737576405196132,0.0034059503227072,0.0508795189879831,0.0586001232558955
SE SWISS ESTATES AG,170.496,2021,0.101,6.214,52.134,5.054,113.308,30.578,5.448,0.25,0.25,0,0.0005923892642642,5.138711836037815,0.6942215653153153,0.737576405196132,0.0034059503227072,0.042699515047059,0.0586001232558955
SE SWISS ESTATES AG,191.579,2022,0.525,2.768,61.542,5.326,124.711,32.124,6.154,22.6,64.6,1,0.0027403838625319,5.2553002561895825,0.6787643739658313,0.737576405196132,0.0034059503227072,0.0409575736136638,0.0586001232558955
SE SWISS ESTATES AG,194.054,2023,0.145,-1.957,57.922,8.695,127.437,29.848,6.456,-20.407,44.581,1,0.0007472146928174,5.268136470846475,0.7015160728457027,0.737576405196132,0.0034059503227072,0.0638718302823729,0.0586001232558955
SE SWISS ESTATES AG,159.232,2024,2.123,-3.425,50.935,10.161,98.136,31.988,6.376,-33.391,50.823,1,0.0133327471864951,5.070362258236605,0.6801208299839228,0.737576405196132,0.0034059503227072,0.0938253137206016,0.0586001232558955
SF URBAN PROPERTIES AG,539.163,2016,3.69,6.215,246.512,61.0,231.651,45.721,19.898,-0.44,2.84,0,0.0068439414425693,6.290017937065584,0.5427876171028057,0.5314613082344739,0.0115893498307962,0.2084394039316455,0.2543532165132962
SF URBAN PROPERTIES AG,646.73,2017,11.527,3.931,318.777,74.959,252.994,49.291,23.358,-0.775,0.775,0,0.0178235121302552,6.471928896737967,0.507094150572882,0.5314613082344739,0.0115893498307962,0.2285662884620662,0.2543532165132962
SF URBAN PROPERTIES AG,679.107,2018,9.448,2.48,320.604,105.82,252.683,47.21,26.68,-0.04,0.72,0,0.0139123878858559,6.520778699826892,0.527903555698881,0.5314613082344739,0.0115893498307962,0.2951718674599655,0.2543532165132962
SF URBAN PROPERTIES AG,686.026,2019,2.642,3.121,319.259,99.014,267.753,46.537,27.284,1.6,2.0,0,0.0038511659907933,6.530915527882301,0.5346255098203275,0.5314613082344739,0.0115893498307962,0.2699643097661458,0.2543532165132962
SF URBAN PROPERTIES AG,705.016,2020,11.956,3.812,327.386,80.729,296.901,46.437,26.499,3.62,4.9,0,0.0169584803749134,6.558220497590201,0.5356332338556856,0.5314613082344739,0.0115893498307962,0.2137780367025925,0.2543532165132962
SF URBAN PROPERTIES AG,793.664,2021,8.053,6.632,364.511,133.123,296.03,45.928,27.123,0.25,0.25,0,0.0101466111603902,6.676660197880307,0.5407237823562615,0.5314613082344739,0.0115893498307962,0.3101993927573616,0.2543532165132962
SF URBAN PROPERTIES AG,861.38,2022,16.893,4.235,406.42,140.556,314.404,47.182,28.39,22.6,64.6,1,0.0196115535536,6.758535754333287,0.5281757180338527,0.5314613082344739,0.0115893498307962,0.3089414454017936,0.2543532165132962
SF URBAN PROPERTIES AG,836.464,2023,7.327,-0.266,379.967,134.549,321.948,45.425,29.763,-20.407,44.581,1,0.0087594923391801,6.729183483039337,0.5457461408978748,0.5314613082344739,0.0115893498307962,0.2947423531808533,0.2543532165132962
SF URBAN PROPERTIES AG,873.207,2024,9.391,2.459,374.828,267.518,230.861,42.925,31.21,-33.391,50.823,1,0.0107546091591111,6.772172641134724,0.5707455391447847,0.5314613082344739,0.0115893498307962,0.5367762285329036,0.2543532165132962
SGS S.A.,5349.0,2016,984.0,14.414,1853.0,1488.0,2008.0,34.642,5985.0,-0.44,2.84,0,0.1839596186203028,8.58466490653125,0.6535801084314825,0.7401949013357688,0.2347290765159835,0.425629290617849,0.4149725055720581
SGS S.A.,5943.0,2017,1393.0,14.319,2005.0,1581.0,2357.0,33.737,6349.0,-0.775,0.775,0,0.2343934040047114,8.68996933536666,0.6626283022042739,0.7401949013357688,0.2347290765159835,0.4014728288471305,0.4149725055720581
SGS S.A.,6068.0,2018,1752.0,14.964,1743.0,1975.0,2350.0,28.724,6706.0,-0.04,0.72,0,0.2887277521423863,8.710784340468424,0.7127554383651945,0.7401949013357688,0.2347290765159835,0.4566473988439306,0.4149725055720581
SGS S.A.,6327.0,2019,1475.0,16.074,1595.0,1778.0,2954.0,25.209,6600.0,1.6,2.0,0,0.233127864706812,8.752581469146884,0.7479058005373795,0.7401949013357688,0.2347290765159835,0.3757396449704142,0.4149725055720581
SGS S.A.,6908.0,2020,1775.0,10.741,1134.0,2637.0,3137.0,16.416,5604.0,3.62,4.9,0,0.2569484655471916,8.84043543926657,0.835842501447597,0.7401949013357688,0.2347290765159835,0.4567024593003117,0.4149725055720581
SGS S.A.,7007.0,2021,1480.0,13.187,1202.0,2169.0,3636.0,17.154,6405.0,0.25,0.25,0,0.2112173540744969,8.854664928370534,0.8284572570286856,0.7401949013357688,0.2347290765159835,0.3736434108527132,0.4149725055720581
SGS S.A.,7122.0,2022,1623.0,11.921,763.0,2862.0,3497.0,10.713,6642.0,22.6,64.6,1,0.2278854254422914,8.870943863837724,0.8928671721426565,0.7401949013357688,0.2347290765159835,0.4500707658436861,0.4149725055720581
SGS S.A.,6761.0,2023,1569.0,11.862,528.0,2579.0,3654.0,7.809,6622.0,-20.407,44.581,1,0.2320662623872208,8.818926087090677,0.9219050436325988,0.7401949013357688,0.2347290765159835,0.4137654420022461,0.4149725055720581
SGS S.A.,6749.0,2024,1210.0,12.55,877.0,2525.0,3347.0,12.995,6794.0,-33.391,50.823,1,0.1792858201214995,8.817149624743406,0.8700548229367314,0.7401949013357688,0.2347290765159835,0.4300068119891008,0.4149725055720581
SIEGFRIED HOLDING AG,1021.357,2016,31.636,3.401,660.736,123.634,236.987,64.692,717.729,-0.44,2.84,0,0.0309744780718201,6.928887414247658,0.353080264784987,0.4199829453765664,0.0347318473968151,0.3428363850136293,0.3923598626489824
SIEGFRIED HOLDING AG,1071.005,2017,34.167,5.412,667.787,147.73,255.488,62.351,750.468,-0.775,0.775,0,0.0319018118496178,6.976352738970932,0.3764856373219545,0.4199829453765664,0.0347318473968151,0.3663774930682658,0.3923598626489824
SIEGFRIED HOLDING AG,1103.109,2018,39.91,6.361,678.777,151.294,273.038,61.533,794.297,-0.04,0.72,0,0.0361795615845759,7.005887835767182,0.3846691487423274,0.4199829453765664,0.0347318473968151,0.3565462892263605,0.3923598626489824
SIEGFRIED HOLDING AG,1168.711,2019,25.473,4.401,691.679,301.528,175.504,59.183,833.514,1.6,2.0,0,0.0217958075178551,7.063656711062182,0.4081693421213628,0.4199829453765664,0.0347318473968151,0.6320917674286002,0.3923598626489824
SIEGFRIED HOLDING AG,1242.277,2020,54.443,5.959,733.183,193.585,315.509,59.019,845.062,3.62,4.9,0,0.0438251694267864,7.124701265001717,0.4098071525110744,0.4199829453765664,0.0347318473968151,0.3802539413153563,0.3923598626489824
SIEGFRIED HOLDING AG,1669.158,2021,72.966,7.58,688.217,270.792,710.149,41.231,1102.423,0.25,0.25,0,0.0437142559302354,7.420074586646701,0.5876861267776927,0.4199829453765664,0.0347318473968151,0.2760532998416826,0.3923598626489824
SIEGFRIED HOLDING AG,1793.2,2022,91.618,12.2,790.928,317.594,684.678,44.107,1229.518,22.6,64.6,1,0.0510919027436984,7.491757012281284,0.558929288422931,0.4199829453765664,0.0347318473968151,0.3168740621308387,0.3923598626489824
